2.742539637088775706e+01,3.020544137954711772e+01,2.723187012672424245e+01,2.854256460666656636e+01,2.986261003017425608e+01,3.377454595565795614e+01,4.613546296358108378e+01,6.588364714030176117e+01,4.281736723184585713e+01,3.516130826473236226e+01,3.227471275329590128e+01,3.124568510055541992e+01,3.122374327182769704e+01,3.492420561313629435e+01,4.171041516065597676e+01,5.105426779091358469e+01,5.203900619447231435e+01,3.980017023086547567e+01,3.383766803741455220e+01,3.003704395294189311e+01
5.978053906559944153e+01,5.659767964482307434e+01,5.520864519178867624e+01,5.160816590487957001e+01,4.834358736276626445e+01,4.177381367683410929e+01,3.796344156265259073e+01,3.656742656230926514e+01,3.523792591094970561e+01,3.530775554180145548e+01,3.896679906845092489e+01,4.704657230377197408e+01,6.400562473312020018e+01,5.385380646213889122e+01,3.652059092521667338e+01,2.866875267028808594e+01,2.467775115966797017e+01,2.332435259819030904e+01,2.198299729824066162e+01,2.197689177989959575e+01
6.456315961480140686e+01,6.194132306724786474e+01,6.046712319441139982e+01,5.850036080777645253e+01,5.388331468529067791e+01,5.005787072824314521e+01,4.611652290225028850e+01,4.522372198104858398e+01,4.365991028547286845e+01,4.461231764554977275e+01,4.547346823215484335e+01,4.588470820188522481e+01,4.741479955315590189e+01,4.560275517702102377e+01,4.814804152250290059e+01,4.945821129083633139e+01,4.840628287792205953e+01,4.536309310197830058e+01,4.074765574932098389e+01,3.910742664337158203e+01
7.381922056525945663e+01,6.692020318098366261e+01,5.846737574031576656e+01,5.565329375863075256e+01,5.351837406270205832e+01,5.209599920511245585e+01,4.980213238596915915e+01,4.751392704248428345e+01,4.588005837798118591e+01,4.347981592416763164e+01,4.118391909599304057e+01,4.026310582160949991e+01,4.098376324176788188e+01,4.121149309873580791e+01,3.965305272340774678e+01,3.780704910755157755e+01,3.412914109230041504e+01,3.286546618938446329e+01,3.155075101852417063e+01,2.994442164897918701e+01
7.047446957454084782e+01,6.955024273842573734e+01,5.470746073722839498e+01,4.831241397857665731e+01,4.457033281326293661e+01,3.783473708629608012e+01,3.656614761352538778e+01,3.306295077800750448e+01,3.146854493618011617e+01,3.013312287330627370e+01,2.880446078777313090e+01,2.745843179225921560e+01,2.746378841400146342e+01,2.879664421081542969e+01,3.016321506500243999e+01,3.411938347816467143e+01,3.931001729965210245e+01,5.053545248508453369e+01,5.846214621514081955e+01,5.569513478577137278e+01
6.618228430896996883e+01,7.472989027276635454e+01,6.515970156490803333e+01,5.877407602518796637e+01,5.466904870867729471e+01,5.075512960627675341e+01,4.789688272238709033e+01,4.543594505302608155e+01,4.385639163255691386e+01,3.785899655818938925e+01,3.537806055545807027e+01,3.406121404170990274e+01,3.147785553932190084e+01,3.145360143184661794e+01,3.145202641487121653e+01,3.275454170703888224e+01,3.407157649993896342e+01,3.663744645118713095e+01,3.917201459407806396e+01,4.042555515766143515e+01
6.262937926203012751e+01,6.257384530007838919e+01,6.306910268664360331e+01,6.054655239880084849e+01,5.928928257226944254e+01,6.038708918094634726e+01,6.256602643132210062e+01,6.684972736686468409e+01,7.131883708164096447e+01,6.755586397498845486e+01,7.442946361899376484e+01,7.671816982738673119e+01,6.514654514078283398e+01,5.681818264722824097e+01,5.060828350782394125e+01,4.587481030225753642e+01,4.514969142675399638e+01,4.492282878756522990e+01,4.583254020810127116e+01,4.832147786393761635e+01
8.413408416919409660e+01,5.875897001391276575e+01,5.281477255076170252e+01,4.884131832122803019e+01,4.589141994416713999e+01,4.385694044232368327e+01,3.987610017061233236e+01,3.743887281417846680e+01,3.531997237205505513e+01,3.627173774242400839e+01,3.635854604244232036e+01,3.762101049423218058e+01,4.319534069299697876e+01,4.965250161811709262e+01,5.437641066983341886e+01,6.465424804724753471e+01,7.314856710880994228e+01,8.216661561429501148e+01,7.944161523878574371e+01,7.828905175775290104e+01
5.998469894975423955e+01,5.679971726536750509e+01,5.603906943127513074e+01,5.448808627724647380e+01,5.092102955020963861e+01,4.871522402577102184e+01,4.808305000364780568e+01,4.828128283619880534e+01,5.013375643566250517e+01,5.304939939528703974e+01,5.427949732989073084e+01,5.047608872652053691e+01,5.190841170698404028e+01,5.143799020049628012e+01,5.393558760136365748e+01,5.814301682002842142e+01,4.555980685949325704e+01,3.836971421241760538e+01,3.649220733642577841e+01,3.520593028068542196e+01
4.991178087592125223e+01,4.999360597468912459e+01,5.076563197076320932e+01,5.185404694080352783e+01,5.191750299036502980e+01,5.171000447124242783e+01,5.034556278437376164e+01,4.868616864681244039e+01,4.905115863084792949e+01,4.925529649257659770e+01,4.926209161281585835e+01,4.919674736261367798e+01,5.126929728984832479e+01,5.115119789838790609e+01,4.740311788320541098e+01,4.491150015592575073e+01,4.249990682601928427e+01,4.121374199390411519e+01,3.873734300136565878e+01,3.759089813232422017e+01
