1.541111723102629298e+02,4.666271641229977973e+01,6.494267098102719160e+01,6.947039949893951416e+01,4.626719562504440830e+01,5.933701360821724080e+01,4.416692339256405830e+01,4.226463235858827971e+01,4.957372502200305320e+01,5.992486326042562439e+01,1.339927572846412716e+02,3.002428047730121534e+02,2.554175495062023344e+02,2.066216311678290367e+02,3.146696719501167649e+02,1.963747135818004494e+02,2.514347207412123737e+02,3.587239991426467896e+02,3.196987337231636275e+02,3.695965585440397376e+02
5.976620067805051661e+01,5.004529473781585835e+01,4.637890564799308635e+01,6.440802716761827185e+01,8.081797431856394098e+01,8.181387380361556438e+01,8.741536784539930238e+01,1.107535678442567644e+02,8.726819862572010322e+01,1.374463587864767646e+02,9.982325498163700672e+01,1.343670920299366003e+02,2.259267183552263418e+02,1.590074627363123057e+02,3.568896904483437424e+02,2.753263880539219599e+02,1.989729977023322078e+02,2.105956362236640302e+02,3.206369652761146654e+02,3.747817822769284248e+02
6.455508503615855886e+01,6.054016015212982893e+01,9.873110183011741015e+01,8.847486200481652929e+01,9.656170595884323404e+01,1.110871659040451078e+02,1.121687497377395601e+02,1.591504769593477135e+02,1.962332608580589408e+02,2.801714831471443290e+02,3.267253569126129378e+02,4.298571099758148080e+02,4.301584455728531111e+02,4.345285781383514632e+02,4.201511957108974684e+02,4.311693333625793230e+02,4.230951065182686079e+02,3.220749807665124536e+02,3.363821551244706143e+02,2.590530138123780262e+02
7.384693036824464230e+01,5.129970612525939799e+01,7.073651525899768444e+01,3.260039695939049125e+02,1.221463075030595036e+02,1.861870033323764915e+02,1.305616839943919274e+02,1.277006977510609431e+02,2.229912485130131188e+02,3.024426854604855066e+02,3.230017629325390089e+02,3.247002354566240570e+02,3.878306759733706599e+02,3.670044829964637643e+02,3.536731286168098336e+02,3.092218502163887024e+02,2.899528262585401421e+02,2.800552552700042952e+02,2.691849204540252458e+02,9.436818647384644265e+00
7.049590807110071466e+01,2.465426211357116770e+01,2.180033708736300468e+01,1.635135063976049352e+01,3.332173359990120076e+01,2.461203596591949605e+01,2.648267955780029226e+01,2.962877935171127319e+01,3.075252028703689433e+01,3.073332321047782756e+01,2.788321723937988139e+01,2.862504899501800537e+01,2.968483394384384155e+01,2.850802297592163015e+01,2.862115663290023804e+01,2.424065899848937988e+01,2.170739388465881348e+01,2.046774299144744802e+01,2.311004667282104563e+01,2.308067948818206716e+01
7.146010532490909384e+01,1.167910003662109375e+01,1.551954309940338206e+01,1.393936860561370850e+01,2.662890012264251638e+01,2.564408934265374995e+01,3.168858635872602392e+01,3.364301453232765482e+01,2.577156889587640620e+01,2.544562118053436350e+01,3.675832538306713104e+01,2.776348325610160828e+01,2.517450988143682622e+01,3.769706264957785891e+01,4.309287258125841902e+01,3.479209518246352673e+01,3.626964381188154363e+01,3.177318187952041484e+01,3.078297256194055009e+01,3.117117522358894277e+01
6.261948344260454036e+01,2.387412953376770020e+01,2.824379685819149088e+01,3.446243690252303793e+01,3.182718737125396657e+01,3.996483697891235209e+01,7.886553648933768557e+01,5.585111873447895192e+01,3.925818940401077128e+01,4.904628272114787535e+01,5.981873130053281784e+01,3.682530165947973444e+01,7.010515105985105322e+01,5.189360117316245891e+01,4.486579078957438327e+01,4.420899217072874166e+01,5.602530683949589729e+01,6.875578401684761332e+01,8.158884006738662720e+01,6.718638841435313225e+01
6.810907067209481625e+01,6.927486228942870916e+00,8.357971239089966531e+00,8.360062408447266336e+00,8.364544034004211426e+00,9.793572688102722523e+00,9.801538133621216176e+00,1.125122673511505056e+01,1.126471233367919922e+01,1.274632294178008962e+01,1.276179733276367223e+01,1.426954202651977610e+01,1.734981672763824534e+01,1.895778291225433421e+01,2.057092895507812358e+01,2.388396239280700684e+01,3.440973100662231587e+01,1.058084781765937805e+02,1.058084781765937805e+02,1.058084781765937805e+02
5.997369809448719025e+01,1.076875331401824987e+01,1.371928875446319651e+01,1.372986726760864329e+01,3.302061006128788279e+01,3.483142330572009371e+01,4.216255725771188878e+01,5.584465681090951250e+01,5.203119664601981498e+01,7.243493560403585718e+01,1.237635848663747282e+02,1.189002042368054362e+02,1.363689158245921078e+02,1.010271039396524486e+02,1.075005266994237871e+02,1.348748566281050500e+02,1.318009023563936353e+02,1.396786306232214088e+02,1.438235181763768082e+02,4.084107251405715715e+02
4.988143432997166826e+01,2.017400057315826345e+01,2.701653218269348145e+01,2.173511521816253733e+01,3.136685214042663716e+01,3.123592365682124949e+01,3.058298760652542114e+01,3.058887430429458476e+01,1.705718315839767385e+01,1.097353961467742955e+01,2.087595244646072246e+01,5.583847888708114482e+01,3.142054958343505788e+01,2.709213281422853470e+01,4.273416166873649047e+01,2.853864259570837092e+01,4.841878081858158112e+01,3.103986281007528447e+01,2.930333962440490581e+01,4.049214656800031520e+01
