1.920341182425618172e+02,4.641109079644083835e+01,6.042540535405278490e+01,5.969791604741330815e+01,5.159594056084752367e+01,5.779219372346997119e+01,5.079316430836915686e+01,4.571840934157371805e+01,5.007425943985581540e+01,5.121511238850653314e+01
4.182853195667266988e+01,3.676911461353302002e+01,3.673813837319612219e+01,3.954281402491032793e+01,5.076494010798633383e+01,5.089797303751110746e+01,7.288071643710136982e+01,6.936059175133705423e+01,7.043011493682861612e+01,7.229460461139679239e+01
4.433212587833404683e+01,2.858300232887268066e+01,2.307309205532073904e+01,1.507250180244445836e+01,1.346380536556243968e+01,1.238063232898712229e+01,1.269893734455108714e+01,1.630911099910736084e+01,1.816825079917907715e+01,1.945176916122436594e+01
4.517072944343090057e+01,4.136886082887649252e+01,5.552733192704617693e+01,5.336753574833274172e+01,6.845340730920433714e+01,6.922269171904773088e+01,7.410172169208526327e+01,7.368897516727447794e+01,1.477700819492339974e+02,2.249250151395797843e+02
5.016613459363579608e+01,4.310180271863937662e+01,2.734135444164276052e+01,2.334199244976043630e+01,1.854048144817352295e+01,2.529127442836761475e+01,3.728616039752959921e+01,6.357324476540088654e+01,7.687449679374694256e+01,1.119478931605815859e+02
5.395819151513278200e+01,6.097660329230129861e+01,8.528410511724651144e+01,1.239124676838517161e+02,1.301950191497802791e+02,1.014948168992996216e+02,9.653848384618758871e+01,1.069706365942954989e+02,1.068454925537109403e+02,1.358185967521043551e+02
8.727806900683791014e+01,9.504941948121413020e+01,1.105674888007342815e+02,1.724227969083935079e+02,1.271703600771725178e+02,1.177000828476622729e+02,1.264217124938964787e+02,7.704515425562858866e+01,6.706818486452102945e+01,1.698320278882980290e+02
1.083567035161890146e+02,1.149174343947321120e+02,1.396949209340382367e+02,2.175039707057177907e+02,1.096627076148986788e+02,1.089378850146196811e+02,1.214013241171836910e+02,1.036072187185287419e+02,1.328455030918121338e+02,1.301196800253819674e+02
1.330853095099329835e+02,1.238308868374675455e+02,1.281198954384773856e+02,1.585438411206006890e+02,1.808120481252670402e+02,1.341964575290679988e+02,1.868822231404483318e+02,9.456617728471755413e+01,9.281990950107574179e+01,1.052181170701980619e+02
1.379479730095714274e+02,1.477870212793350220e+02,1.281662076711654663e+02,1.511202168226242009e+02,2.180190310001373177e+02,2.981533784069121111e+02,4.124727123498916512e+02,4.182399796009063948e+02,4.112062604427337646e+02,4.111289227247237932e+02
1.705352166414260751e+02,1.510400490999221859e+02,1.803415267944336051e+02,1.442453481800854149e+02,1.517441459685564098e+02,2.242432944215834141e+02,3.238750506043434143e+02,2.874704079270362627e+02,3.483382092714309692e+02,2.938934527158737069e+02
2.101702396154403800e+02,3.188403327703475725e+02,4.277571568489074707e+02,3.223212799310684318e+02,3.862235800385475386e+02,3.962340519428253174e+02,4.233574458241462821e+02,4.249736697912215959e+02,5.518294715881348012e+00,5.517597317695617676e+00
2.144251045465469474e+02,3.895356532812118644e+02,3.287005298137664795e+02,2.876092575788497925e+02,4.305946892023086434e+02,4.280462779998779297e+02,4.340573511600494498e+02,3.718062077996320909e+02,3.879544613523408998e+02,3.604907024804502953e+02
3.788556617498397827e+02,4.252617331266403085e+02,4.392365710496902693e+02,4.212485266447067147e+02,3.069147003412246590e+02,3.202795956492424239e+02,3.305750778436660653e+02,3.105282461762428170e+02,4.027201088964939402e+01,4.971343223555013680e+01
3.860284751176833993e+02,3.411145986914634705e+02,2.742039468407630807e+02,4.004407339572906608e+02,4.054287280321121330e+02,4.141282850980758781e+02,4.262095175743103255e+02,4.156632366418838274e+02,3.748966851949691659e+02,1.234135472774505615e+01
3.824843829870223999e+02,3.309219043780118454e+02,3.848475207328796159e+02,4.267278427362442130e+02,4.362691031694412231e+02,4.356981717586517107e+02,4.006979310512542725e+02,1.541804697513580358e+01,4.440233252048492574e+01,2.096453810930252004e+01
3.548390772342681885e+02,2.125576117038726665e+01,7.997532176971435369e+00,8.814643287658691762e+00,1.697579677104949880e+01,1.964445624351501607e+01,7.991275668144226074e+00,9.640368103981018066e+00,9.640368103981018066e+00,9.640368103981018066e+00
3.688374692201614380e+02,9.765441727638243918e+00,1.739147540330886699e+01,1.066336512565612793e+01,1.104780471324920654e+01,9.102708220481872559e+00,1.126762650012969935e+01,1.713884840011596822e+01,1.900410804450512003e+01,2.101087764799594737e+01
3.556633025407791138e+02,5.523367261886596324e+00,7.449415850639343084e+00,1.043170328140258718e+01,1.019689733982086111e+01,1.984495115280151367e+01,9.643721866607666726e+00,9.625561237335205078e+00,1.694523358345031738e+01,2.237463767528533864e+01
3.552292694568633920e+02,6.904349136352538885e+00,2.361212732791900493e+01,2.616480165719985962e+01,2.173224358558654856e+01,1.908399243354797292e+01,1.670108540058135915e+01,1.830092227458953857e+01,1.726731448173523020e+01,1.830342857837677073e+01
