-0.083063,0.020545,-0.020986,-0.101162
-0.081939,0.019782,-0.020402,-0.100767
-0.081580,0.019479,-0.019629,-0.099587
-0.079846,0.019435,-0.020026,-0.100180
-0.078957,0.019288,-0.019216,-0.100620
-0.076531,0.019995,-0.019433,-0.100422
-0.075583,0.020490,-0.018739,-0.100623
-0.074296,0.021656,-0.019172,-0.101194
-0.072872,0.021392,-0.019408,-0.101542
-0.072450,0.021199,-0.019855,-0.101357
-0.072115,0.021152,-0.020129,-0.101308
-0.071471,0.022243,-0.019600,-0.102119
-0.070540,0.022606,-0.020523,-0.103797
-0.070227,0.022088,-0.021766,-0.105963
-0.069837,0.024039,-0.021424,-0.107794
-0.069225,0.024635,-0.022020,-0.109695
-0.068390,0.025481,-0.022147,-0.111666
-0.067557,0.026481,-0.022231,-0.113725
-0.066711,0.027532,-0.022261,-0.116135
-0.065935,0.028633,-0.022279,-0.118781
-0.065239,0.029855,-0.022320,-0.121673
-0.064664,0.031140,-0.022417,-0.124739
-0.064181,0.032433,-0.022563,-0.128089
-0.063867,0.033736,-0.022669,-0.131756
-0.063733,0.035083,-0.022746,-0.135683
-0.102917,0.040830,-0.012785,-0.124275
-0.109390,0.042739,-0.010549,-0.123031
-0.116870,0.046860,-0.012396,-0.120524
-0.120224,0.048784,-0.013467,-0.119142
-0.121205,0.048812,-0.012290,-0.118698
-0.121747,0.049346,-0.011807,-0.118050
-0.123615,0.051462,-0.014622,-0.116007
-0.116369,0.060269,-0.038348,-0.109660
-0.031750,0.001339,0.016270,-0.133048
-0.110260,0.035436,0.010227,-0.116353
-0.097666,0.041861,0.002517,-0.117215
-0.095496,0.042050,0.004698,-0.117404
-0.091794,0.040710,0.004435,-0.116347
-0.089539,0.036614,0.006999,-0.115516
-0.084195,0.033827,0.008502,-0.115783
-0.074701,0.031886,0.006980,-0.115185
-0.065968,0.030320,0.004105,-0.115878
-0.055525,0.026911,0.001370,-0.115997
-0.045721,0.025654,-0.003622,-0.115329
-0.040964,0.025079,-0.007637,-0.112884
-0.038130,0.022889,-0.008685,-0.110891
-0.034681,0.022489,-0.011160,-0.109104
-0.032721,0.021993,-0.014677,-0.107914
-0.030576,0.023028,-0.019406,-0.108813
-0.049417,0.038913,-0.041324,-0.110373
-0.116322,0.026418,-0.004493,-0.097057
-0.093596,0.003382,0.035141,-0.098940
-0.059974,-0.000299,0.030828,-0.101750
-0.048068,0.003068,0.020077,-0.101569
-0.044367,0.005086,0.015286,-0.101106
-0.043611,0.006910,0.012968,-0.100991
-0.044204,0.009909,0.009052,-0.101489
-0.046193,0.012717,0.006343,-0.101662
-0.048782,0.014641,0.004905,-0.101914
-0.051391,0.017026,0.004477,-0.103368
-0.056519,0.020674,0.003441,-0.105073
-0.060360,0.021455,0.002716,-0.107152
-0.065825,0.021428,0.000997,-0.108612
-0.070291,0.022077,0.002397,-0.109168
-0.075906,0.021900,0.005222,-0.109564
-0.077195,0.021249,0.007457,-0.110215
-0.080771,0.020186,0.009864,-0.109524
-0.087146,0.017846,0.014459,-0.107831
-0.091880,0.014582,0.020984,-0.105932
-0.094737,0.009202,0.031828,-0.103318
-0.073597,-0.006646,0.051851,-0.105890
-0.021455,0.002777,0.021231,-0.109622
-0.042751,0.024827,-0.004666,-0.113009
-0.058276,0.019903,0.005310,-0.109715
-0.061637,0.017670,0.011161,-0.108418
-0.062075,0.017041,0.013064,-0.108365
-0.062023,0.015736,0.015237,-0.108260
-0.061749,0.013437,0.019396,-0.107477
-0.061297,0.011860,0.022136,-0.107656
-0.061093,0.010540,0.024543,-0.107819
-0.060542,0.007519,0.027704,-0.107320
-0.059873,0.004062,0.031066,-0.106687
-0.059063,0.001900,0.035066,-0.105937
-0.058635,-0.000062,0.039882,-0.105406
-0.056872,-0.002085,0.041354,-0.105540
-0.056450,-0.004853,0.043733,-0.104934
-0.054797,-0.004794,0.044218,-0.104651
-0.057322,-0.007070,0.048525,-0.103769
-0.062192,-0.007685,0.051794,-0.102128
