-0.083444,0.020325,-0.021510,-0.100753
-0.082273,0.019486,-0.020850,-0.100467
-0.081739,0.019118,-0.020058,-0.099390
-0.079948,0.019263,-0.020271,-0.100101
-0.079035,0.019270,-0.019462,-0.100634
-0.076543,0.019895,-0.019633,-0.100452
-0.075676,0.020529,-0.018734,-0.100623
-0.074271,0.021770,-0.019184,-0.101029
-0.072833,0.021394,-0.019454,-0.101544
-0.072457,0.021094,-0.019926,-0.101443
-0.072149,0.021088,-0.020204,-0.101504
-0.071538,0.022248,-0.019897,-0.102312
-0.070675,0.022404,-0.020850,-0.104025
-0.070395,0.021754,-0.021889,-0.106134
-0.069955,0.023716,-0.021567,-0.107911
-0.069390,0.024359,-0.022159,-0.109750
-0.068546,0.025175,-0.022274,-0.111656
-0.067704,0.026173,-0.022351,-0.113721
-0.066862,0.027174,-0.022403,-0.116076
-0.066092,0.028231,-0.022435,-0.118661
-0.065392,0.029425,-0.022489,-0.121505
-0.064805,0.030735,-0.022575,-0.124576
-0.064303,0.032060,-0.022705,-0.127936
-0.063964,0.033375,-0.022797,-0.131569
-0.120018,0.042127,-0.014568,-0.116512
-0.124540,0.044463,-0.013063,-0.115269
-0.128308,0.047276,-0.013643,-0.114168
-0.126847,0.047464,-0.013086,-0.114366
-0.126344,0.046976,-0.011802,-0.114047
-0.128220,0.049439,-0.014897,-0.112082
-0.083514,0.069184,-0.065215,-0.112016
-0.088696,0.002803,0.033652,-0.123418
-0.109280,0.038075,0.003147,-0.112986
-0.100638,0.039046,0.001936,-0.114047
-0.098932,0.039544,0.003897,-0.113640
-0.094892,0.036811,0.005650,-0.112515
-0.092699,0.032990,0.007585,-0.112002
-0.084649,0.030598,0.007049,-0.112475
-0.074659,0.028911,0.004495,-0.111769
-0.063060,0.026625,-0.000147,-0.112198
-0.051055,0.024953,-0.005986,-0.111920
-0.042189,0.024555,-0.010599,-0.110298
-0.038131,0.023176,-0.014457,-0.108189
-0.032953,0.020498,-0.017404,-0.106871
-0.034472,0.020838,-0.016824,-0.104412
-0.030923,0.020172,-0.021544,-0.105062
-0.033639,0.027972,-0.035945,-0.109565
-0.104467,0.029511,-0.025479,-0.099555
-0.108433,0.004431,0.034076,-0.092281
-0.051623,-0.003414,0.026813,-0.096914
-0.038189,0.005509,0.006258,-0.098962
-0.040064,0.009382,-0.000179,-0.099548
-0.042497,0.010766,-0.000512,-0.100023
-0.046025,0.013237,-0.001752,-0.101254
-0.048796,0.015125,-0.002090,-0.102559
-0.055053,0.016010,-0.000041,-0.103298
-0.059959,0.017384,0.001817,-0.105279
-0.068091,0.020489,0.003886,-0.107174
-0.074432,0.021131,0.006123,-0.109057
-0.079421,0.020130,0.006188,-0.110476
-0.084191,0.020345,0.007367,-0.110737
-0.087560,0.021042,0.010969,-0.110909
-0.088511,0.020407,0.013220,-0.111469
-0.089390,0.019831,0.014647,-0.110956
-0.088706,0.018833,0.016157,-0.110620
-0.088829,0.017470,0.018269,-0.110062
-0.093073,0.014433,0.024004,-0.108063
-0.033851,0.024753,-0.004089,-0.117529
-0.079275,0.016274,0.018714,-0.107536
-0.074607,0.011854,0.025938,-0.106912
-0.072630,0.011348,0.027383,-0.106356
-0.071064,0.010925,0.027571,-0.105511
-0.069123,0.008758,0.028965,-0.104211
-0.067623,0.007241,0.030168,-0.102908
-0.065854,0.005503,0.030842,-0.101721
-0.064819,0.004710,0.031017,-0.100239
