-0.104456,0.002733,-0.030822,-0.138368
-0.072956,-0.041849,-0.070591,-0.134714
-0.089099,-0.062538,-0.022589,-0.095616
-0.119292,0.057599,0.016039,-0.102949
-0.028941,0.010473,-0.000349,-0.110061
-0.103681,-0.008805,0.015482,-0.096757
-0.073452,0.086578,0.061261,-0.111343
-0.032620,0.083002,0.013276,-0.126310
-0.081941,0.083390,-0.061767,-0.115647
-0.038674,-0.004041,0.000873,-0.148691
-0.023570,-0.011826,0.021976,-0.094457
-0.056225,-0.017920,-0.019314,-0.104653
-0.065242,-0.000602,0.012081,-0.109474
-0.065016,0.037615,-0.001744,-0.107234
-0.078030,0.049210,-0.030236,-0.105671
-0.069670,0.028314,-0.022572,-0.111020
-0.067621,0.025153,-0.020289,-0.111287
-0.065860,0.024791,-0.022182,-0.112940
-0.067691,0.028347,-0.024557,-0.114550
-0.065005,0.028176,-0.019888,-0.118289
-0.064590,0.030050,-0.020436,-0.122440
-0.065279,0.032043,-0.022893,-0.125201
-0.066591,0.034970,-0.020535,-0.127942
-0.064657,0.036704,-0.021130,-0.131086
-0.064859,0.036170,-0.021602,-0.135194
-0.100960,0.045616,-0.015231,-0.123507
-0.107299,0.046661,-0.013406,-0.123293
-0.115784,0.049700,-0.013844,-0.121383
-0.118905,0.052791,-0.015854,-0.120241
-0.119354,0.053042,-0.015130,-0.120193
-0.117877,0.052517,-0.013361,-0.120784
-0.116730,0.052353,-0.012533,-0.120728
-0.118210,0.055308,-0.018318,-0.117736
-0.008793,0.028997,-0.035301,-0.136004
-0.113581,0.037700,0.010768,-0.119078
-0.097697,0.045775,0.000531,-0.120378
-0.094127,0.045878,0.002050,-0.120951
-0.091412,0.045176,0.001281,-0.119906
-0.089192,0.040885,0.004103,-0.118725
-0.087392,0.037617,0.006720,-0.117987
-0.080954,0.035178,0.006546,-0.117373
-0.075303,0.033989,0.004979,-0.116801
-0.067004,0.029440,0.004249,-0.116257
-0.058549,0.026358,0.002057,-0.115705
-0.052326,0.025319,0.000173,-0.113277
-0.048146,0.023010,-0.001221,-0.110933
-0.043833,0.019804,-0.003038,-0.109215
-0.043222,0.019136,-0.004760,-0.106154
-0.042733,0.016544,-0.003818,-0.105388
-0.043100,0.015887,-0.003477,-0.104385
-0.041759,0.015424,-0.005088,-0.103592
-0.104162,0.024585,-0.003955,-0.096381
-0.044213,0.010288,0.005713,-0.101187
-0.055716,0.020536,-0.007127,-0.100878
-0.060072,0.019043,-0.005315,-0.100558
-0.060636,0.018005,-0.002870,-0.100727
-0.060180,0.018993,-0.003498,-0.101287
-0.061197,0.018331,-0.002164,-0.101838
-0.062460,0.018120,-0.000161,-0.102459
-0.063371,0.016918,0.002844,-0.102885
-0.065362,0.017242,0.005336,-0.103945
-0.067267,0.016874,0.008512,-0.104666
-0.070095,0.015319,0.012548,-0.105862
-0.072185,0.014816,0.014721,-0.106619
-0.074629,0.015256,0.017505,-0.107175
-0.077416,0.014792,0.021472,-0.107866
-0.077857,0.014911,0.022128,-0.108061
-0.080316,0.015421,0.023860,-0.107712
-0.082199,0.016283,0.024777,-0.107393
-0.083984,0.017434,0.025107,-0.106721
-0.087904,0.020651,0.022960,-0.105035
-0.089182,0.024801,0.018620,-0.103462
-0.083812,0.033077,0.005617,-0.102693
-0.068376,0.036617,-0.005136,-0.106833
-0.046811,0.032668,-0.008156,-0.111438
-0.034238,0.018277,0.004790,-0.111960
-0.041391,0.005929,0.025626,-0.110154
-0.055658,0.005883,0.034289,-0.107717
-0.059880,0.009437,0.033847,-0.106518
-0.061861,0.013241,0.031166,-0.105362
-0.061022,0.014809,0.029244,-0.104693
-0.059486,0.015479,0.027641,-0.104322
-0.057945,0.015651,0.026398,-0.104066
-0.056487,0.016865,0.024057,-0.103869
-0.054803,0.017742,0.022510,-0.104178
-0.053215,0.018848,0.020960,-0.104562
-0.052002,0.020194,0.019193,-0.104703
-0.050936,0.020924,0.017832,-0.104604
-0.049915,0.021514,0.016339,-0.104390
-0.049388,0.022446,0.014415,-0.104320
-0.049170,0.022486,0.013862,-0.104605
-0.049019,0.022376,0.013618,-0.105045
-0.049858,0.022858,0.012451,-0.105309
-0.051306,0.023182,0.011508,-0.105412
-0.055488,0.023581,0.010785,-0.104883
-0.064168,0.021740,0.014112,-0.102975
-0.071692,0.016702,0.022785,-0.100760
-0.073238,0.005774,0.039913,-0.099589
-0.056533,-0.003901,0.049774,-0.101451
-0.038887,-0.001577,0.041094,-0.102491
-0.033874,0.011302,0.021345,-0.102567
-0.038940,0.014531,0.017218,-0.101780
-0.043467,0.014823,0.017699,-0.100967
-0.047232,0.013916,0.020043,-0.100243
-0.047363,0.013640,0.021024,-0.100217
-0.048576,0.012659,0.023473,-0.100089
-0.049087,0.012272,0.024896,-0.100532
-0.050127,0.011245,0.027001,-0.100971
-0.050860,0.010265,0.028579,-0.101176
-0.051794,0.008991,0.030603,-0.101097
