-0.082586,0.020994,-0.020078,-0.101563
-0.081518,0.020068,-0.019614,-0.101100
-0.081162,0.019632,-0.018730,-0.099906
-0.079516,0.019528,-0.019056,-0.100300
-0.078567,0.019624,-0.018521,-0.100561
-0.076332,0.020377,-0.018766,-0.100351
-0.075319,0.020485,-0.018286,-0.100451
-0.074181,0.021144,-0.018673,-0.101049
-0.073028,0.021105,-0.019107,-0.101058
-0.072611,0.020815,-0.019646,-0.100773
-0.072217,0.020389,-0.020091,-0.100737
-0.071644,0.021201,-0.019434,-0.101520
-0.070938,0.021886,-0.020176,-0.102965
-0.070547,0.021502,-0.021684,-0.105075
-0.070279,0.023294,-0.021661,-0.106691
-0.069593,0.023685,-0.022304,-0.108510
-0.068788,0.024443,-0.022433,-0.110417
-0.067980,0.025384,-0.022527,-0.112481
-0.067179,0.026375,-0.022595,-0.114816
-0.066434,0.027421,-0.022657,-0.117398
-0.065760,0.028587,-0.022745,-0.120244
-0.065185,0.029853,-0.022844,-0.123338
-0.064709,0.031138,-0.022986,-0.126699
-0.064381,0.032430,-0.023122,-0.130327
-0.133967,0.043680,-0.014846,-0.109374
-0.134694,0.046116,-0.014224,-0.108732
-0.135018,0.047870,-0.014277,-0.108617
-0.136115,0.050176,-0.018339,-0.106769
-0.057679,0.066112,-0.073791,-0.116082
-0.111699,0.013719,0.024683,-0.110999
-0.110508,0.039438,-0.003752,-0.107334
-0.102888,0.040060,-0.005477,-0.109237
-0.100822,0.039256,-0.004459,-0.108613
-0.095884,0.036103,-0.002189,-0.107511
-0.092011,0.033496,-0.000188,-0.107012
-0.084234,0.030234,-0.000706,-0.107301
-0.075027,0.028276,-0.004195,-0.106309
-0.065361,0.024494,-0.007245,-0.105880
-0.055918,0.021389,-0.009843,-0.105974
-0.049299,0.020950,-0.011722,-0.104026
-0.046355,0.019188,-0.014019,-0.101983
-0.043096,0.015609,-0.015031,-0.100786
-0.042757,0.016838,-0.016403,-0.098034
-0.040397,0.014732,-0.018013,-0.098285
-0.033935,0.020764,-0.033556,-0.104439
-0.130431,0.020685,0.007549,-0.087287
-0.046448,0.002663,0.007498,-0.093559
-0.045883,0.014444,-0.013779,-0.098496
-0.050958,0.014934,-0.015619,-0.098697
-0.056295,0.013964,-0.011844,-0.099117
-0.057746,0.015751,-0.012099,-0.100374
-0.061949,0.016399,-0.010604,-0.101687
-0.065593,0.017056,-0.008332,-0.102840
-0.069014,0.015675,-0.004365,-0.104027
-0.073932,0.017555,-0.001731,-0.105918
-0.079131,0.018891,0.001701,-0.106965
-0.083470,0.017959,0.004040,-0.108648
-0.086371,0.017198,0.005201,-0.109555
-0.090263,0.018854,0.008445,-0.109168
-0.090899,0.018235,0.011954,-0.110384
