-0.023029
-0.020124
-0.012624
-0.231317
-0.000053
-0.005989
-0.101822
-0.096738
-0.038081
-0.003212
-0.057827
-0.017293
-0.015789
-0.228532
-0.010008
-0.128617
-0.022317
-0.001635
-0.008039
-0.002731
-0.002589
-0.086477
-0.042643
-0.000021
-0.017529
-0.036051
-0.028403
-0.018107
-0.017491
-0.008300
-0.423078
-0.013336
-0.002128
-0.124256
-0.072963
-0.001221
-0.042527
-0.000405
-0.004702
-0.004759
-0.097341
-0.001579
-0.041176
-0.069905
-0.127743
-0.014183
-0.002991
-0.011414
-0.000016
-0.002842
-0.133992
-0.034208
-0.002983
-0.030075
-0.017050
-0.000462
-0.033579
-0.121916
-0.001073
-0.000001
-0.010052
-0.103845
-0.491896
-0.026339
-0.002388
-0.091948
-0.000396
-0.057753
-0.000020
-0.116913
-0.059806
-0.079617
-0.000009
-0.000386
-0.001047
-0.010243
-0.012190
-0.024404
-0.077120
-0.111913
-0.187315
-0.000970
-0.004337
-0.002678
-0.010894
-0.043216
-0.009372
-0.001136
-0.175016
-0.045726
-0.056238
-0.032809
-0.013851
-0.001052
-0.012339
-0.001868
-0.034290
-0.049965
-0.014796
-0.056412
-0.008291
-0.009027
-0.055866
-0.001192
-0.055361
-0.172724
-0.000928
-0.003817
-0.005035
-0.059941
-0.031659
-0.137720
-0.042840
-0.071276
-0.026750
-0.004290
-0.001689
-0.029173
-0.000395
-0.010066
-0.032108
-0.189779
-0.086190
-0.002461
-0.069275
-0.027128
-0.019067
-0.160672
-0.000211
-0.454089
-0.084953
-0.107399
-0.180745
-0.119341
-0.261775
-0.004610
-0.129576
-0.083951
-0.275250
-0.002170
-0.000009
-0.026240
-0.005547
-0.001644
-0.000001
-0.017821
-0.084403
-0.193097
-0.002963
-0.128850
-0.025966
-0.025902
-0.227505
-0.000041
-0.000189
-0.221838
-0.094278
-0.023571
-0.042034
-0.121820
-0.000310
-0.004245
-0.010819
-0.035101
-0.120657
-0.003494
-0.006630
-0.152440
-0.032103
-0.067961
-0.000143
-0.020084
-0.000821
-0.157698
-0.000341
-0.305583
-0.368463
-0.000128
-0.063077
-0.026022
-0.037208
-0.123035
-0.053096
-0.086200
-0.000282
-0.001288
-0.023884
-0.002618
-0.013923
-0.077007
-0.000837
-0.007104
-0.005072
-0.000671
-0.089892
-0.093686
-0.032275
-0.013231
-0.013276
-0.194583
