Mean,[12.81184196472168]
Std,[5.4833632020745426e-05]
Mean,[12.832910537719727]
Std,[5.3930307331029326e-05]
Mean,[12.854001998901367]
Std,[5.3040854254504666e-05]
Mean,[12.875109672546387]
Std,[5.216582212597132e-05]
Mean,[12.896244049072266]
Std,[5.1303268264746293e-05]
Mean,[12.917403221130371]
Std,[5.0454156735213473e-05]
Mean,[12.938578605651855]
Std,[4.9618814955465496e-05]
Mean,[12.959781646728516]
Std,[4.87961879116483e-05]
Mean,[12.981005668640137]
Std,[4.798619193024933e-05]
Mean,[13.002249717712402]
Std,[4.718946001958102e-05]
Mean,[13.023508071899414]
Std,[4.640463157556951e-05]
Mean,[13.04481029510498]
Std,[4.563163747661747e-05]
Mean,[13.066117286682129]
Std,[4.487160185817629e-05]
Mean,[13.087447166442871]
Std,[4.412284033605829e-05]
Mean,[13.108811378479004]
Std,[4.3385578464949504e-05]
Mean,[13.130187034606934]
Std,[4.2660678445827216e-05]
Mean,[13.151581764221191]
Std,[4.194684879621491e-05]
Mean,[13.173016548156738]
Std,[4.124374390812591e-05]
Mean,[13.194456100463867]
Std,[4.0552149584982544e-05]
Mean,[13.215919494628906]
Std,[3.987158561358228e-05]
Mean,[13.237418174743652]
Std,[3.920113522326574e-05]
Mean,[13.258928298950195]
Std,[3.854159149341285e-05]
Mean,[13.280461311340332]
Std,[3.789285619859584e-05]
Mean,[13.302021026611328]
Std,[3.725379428942688e-05]
Mean,[13.323603630065918]
Std,[3.662508970592171e-05]
Mean,[13.345211029052734]
Std,[3.600638228817843e-05]
Mean,[13.36683177947998]
Std,[3.5397650208324194e-05]
Mean,[13.388484001159668]
Std,[3.479821316432208e-05]
Mean,[13.410152435302734]
Std,[3.420860230107792e-05]
Mean,[13.431841850280762]
Std,[3.362818097230047e-05]
Mean,[13.453561782836914]
Std,[3.3056912798201665e-05]
Mean,[13.475302696228027]
Std,[3.249497967772186e-05]
Mean,[13.497056007385254]
Std,[3.1942261557560414e-05]
Mean,[13.518839836120605]
Std,[3.139792534057051e-05]
Mean,[13.54065227508545]
Std,[3.0862309358781204e-05]
Mean,[13.562478065490723]
Std,[3.033577013411559e-05]
Mean,[13.584333419799805]
Std,[2.981730540341232e-05]
Mean,[13.606207847595215]
Std,[2.930719892901834e-05]
Mean,[13.628100395202637]
Std,[2.8805434340029024e-05]
Mean,[13.65002155303955]
Std,[2.8311504138400778e-05]
Mean,[13.671968460083008]
Std,[2.7825670258607715e-05]
Mean,[13.693928718566895]
Std,[2.7347785362508148e-05]
Mean,[13.715920448303223]
Std,[2.6877489290200174e-05]
Mean,[13.737927436828613]
Std,[2.6414778403704986e-05]
Mean,[13.75995922088623]
Std,[2.5959638151107356e-05]
Mean,[13.782021522521973]
Std,[2.551187753851991e-05]
Mean,[13.804096221923828]
Std,[2.5071409254451282e-05]
Mean,[13.82619571685791]
Std,[2.463802957208827e-05]
Mean,[13.848326683044434]
Std,[2.4211654817918316e-05]
Mean,[13.87047004699707]
Std,[2.3792319552740082e-05]
Mean,[13.8926420211792]
Std,[2.337988917133771e-05]
Mean,[13.914837837219238]
Std,[2.2974018065724522e-05]
Mean,[13.937052726745605]
Std,[2.2574913600692526e-05]
Mean,[13.959291458129883]
Std,[2.2182317479746416e-05]
Mean,[13.981554985046387]
Std,[2.1796049622935243e-05]
Mean,[14.003840446472168]
Std,[2.1416222807602026e-05]
Mean,[14.026147842407227]
Std,[2.104257328028325e-05]
Mean,[14.048479080200195]
Std,[2.0675068299169652e-05]
Mean,[14.070834159851074]
Std,[2.0313633285695687e-05]
Mean,[14.09321117401123]
Std,[1.9958155462518334e-05]
Mean,[14.115612030029297]
Std,[1.9608485672506504e-05]
Mean,[14.13803482055664]
Std,[1.9264649381511845e-05]
Mean,[14.160481452941895]
Std,[1.8926444681710564e-05]
Mean,[14.182952880859375]
Std,[1.8593929780763574e-05]
Mean,[14.20544719696045]
Std,[1.8266802726429887e-05]
Mean,[14.227959632873535]
Std,[1.7945158106158487e-05]
Mean,[14.250499725341797]
Std,[1.7628823115956038e-05]
Mean,[14.273058891296387]
Std,[1.7317768651992083e-05]
Mean,[14.295649528503418]
Std,[1.7011941963573918e-05]
Mean,[14.318257331848145]
Std,[1.6711068383301608e-05]
Mean,[14.340887069702148]
Std,[1.641531525820028e-05]
Mean,[14.363541603088379]
Std,[1.612448613741435e-05]
Mean,[14.38621711730957]
Std,[1.5838510080357082e-05]
Mean,[14.408923149108887]
Std,[1.5557307051494718e-05]
Mean,[14.431645393371582]
Std,[1.5280762454494834e-05]
Mean,[14.45439338684082]
Std,[1.5008990885689855e-05]
Mean,[14.477164268493652]
Std,[1.4741701306775212e-05]
Mean,[14.499959945678711]
Std,[1.4478922821581364e-05]
Mean,[14.52277946472168]
Std,[1.422051718691364e-05]
Mean,[14.545620918273926]
Std,[1.3966549886390567e-05]
Mean,[14.568483352661133]
Std,[1.3716790817852598e-05]
Mean,[14.591368675231934]
Std,[1.347120269201696e-05]
Mean,[14.61428165435791]
Std,[1.3229835531092249e-05]
Mean,[14.637215614318848]
Std,[1.2992556548852008e-05]
Mean,[14.660174369812012]
Std,[1.2759266610373743e-05]
Mean,[14.68315601348877]
Std,[1.2529985724540893e-05]
Mean,[14.706160545349121]
Std,[1.2304554729780648e-05]
Mean,[14.72918701171875]
Std,[1.2082926332368515e-05]
Mean,[14.752242088317871]
Std,[1.1865086889883969e-05]
Mean,[14.77531909942627]
Std,[1.1650951819319744e-05]
Mean,[14.798416137695312]
Std,[1.1440473826951347e-05]
Mean,[14.821540832519531]
Std,[1.123362744692713e-05]
Mean,[14.844682693481445]
Std,[1.1030289897462353e-05]
Mean,[14.867853164672852]
Std,[1.0830383871507365e-05]
Mean,[14.891047477722168]
Std,[1.0633949386829045e-05]
Mean,[14.914264678955078]
Std,[1.0440868209116161e-05]
Mean,[14.93751049041748]
Std,[1.0251087587676011e-05]
Mean,[14.960769653320312]
Std,[1.006457387120463e-05]
Mean,[14.984055519104004]
Std,[9.881294317892753e-06]
Mean,[15.007369041442871]
Std,[9.701148883323185e-06]
Mean,[15.030704498291016]
Std,[9.524095730739646e-06]
Mean,[15.054064750671387]
Std,[9.350123036711011e-06]
Mean,[15.077447891235352]
Std,[9.179118023894262e-06]
Mean,[15.100852012634277]
Std,[9.011095244204625e-06]
Mean,[15.124282836914062]
Std,[8.845970114634838e-06]
Mean,[15.147734642028809]
Std,[8.68373808771139e-06]
Mean,[15.171212196350098]
Std,[8.524286386091262e-06]
Mean,[15.194713592529297]
Std,[8.367619557247963e-06]
Mean,[15.218239784240723]
Std,[8.213666660594754e-06]
Mean,[15.241793632507324]
Std,[8.062401320785284e-06]
Mean,[15.265362739562988]
Std,[7.91375532571692e-06]
Mean,[15.288959503173828]
Std,[7.767723218421452e-06]
Mean,[15.312580108642578]
Std,[7.624248155480018e-06]
Mean,[15.336226463317871]
Std,[7.483245099138003e-06]
Mean,[15.359894752502441]
Std,[7.344723144342424e-06]
Mean,[15.383586883544922]
Std,[7.208648639789317e-06]
Mean,[15.407303810119629]
Std,[7.074947006913135e-06]
Mean,[15.431042671203613]
Std,[6.943592325114878e-06]
Mean,[15.45480728149414]
Std,[6.814533662691247e-06]
Mean,[15.478594779968262]
Std,[6.687784662062768e-06]
Mean,[15.50240707397461]
Std,[6.563217539223842e-06]
Mean,[15.5262451171875]
Std,[6.440860488510225e-06]
Mean,[15.5501070022583]
Std,[6.320693501038477e-06]
Mean,[15.573988914489746]
Std,[6.202626991580473e-06]
Mean,[15.59789752960205]
Std,[6.0866441344842315e-06]
Mean,[15.621829986572266]
Std,[5.972738108539488e-06]
Mean,[15.645787239074707]
Std,[5.860824785486329e-06]
Mean,[15.66976547241211]
Std,[5.750909622292966e-06]
Mean,[15.693774223327637]
Std,[5.64295305593987e-06]
Mean,[15.717802047729492]
Std,[5.536907337955199e-06]
Mean,[15.741854667663574]
Std,[5.432745638245251e-06]
Mean,[15.7659330368042]
Std,[5.330456588126253e-06]
Mean,[15.790034294128418]
Std,[5.229984253674047e-06]
Mean,[15.814159393310547]
Std,[5.131302714289632e-06]
Mean,[15.838311195373535]
Std,[5.034391961089568e-06]
Mean,[15.862486839294434]
Std,[4.939226528222207e-06]
Mean,[15.88668441772461]
Std,[4.845730927627301e-06]
Mean,[15.910907745361328]
Std,[4.75394608656643e-06]
Mean,[15.93515396118164]
Std,[4.663801973947557e-06]
Mean,[15.959426879882812]
Std,[4.575279490381945e-06]
Mean,[15.983724594116211]
Std,[4.488339527597418e-06]
Mean,[16.00804328918457]
Std,[4.402967078931397e-06]
Mean,[16.03238868713379]
Std,[4.319152594689513e-06]
Mean,[16.0567569732666]
Std,[4.236840595694957e-06]
Mean,[16.081151962280273]
Std,[4.156010618316941e-06]
Mean,[16.105571746826172]
Std,[4.076648110640235e-06]
Mean,[16.130014419555664]
Std,[3.998717602371471e-06]
Mean,[16.15447998046875]
Std,[3.92220954381628e-06]
Mean,[16.178970336914062]
Std,[3.847099378617713e-06]
Mean,[16.2034912109375]
Std,[3.7733300359832356e-06]
Mean,[16.228031158447266]
Std,[3.700919023685856e-06]
Mean,[16.25259780883789]
Std,[3.629821321737836e-06]
Mean,[16.277185440063477]
Std,[3.5600148748926586e-06]
Mean,[16.301799774169922]
Std,[3.4914974094135687e-06]
Mean,[16.326438903808594]
Std,[3.4242239053128287e-06]
Mean,[16.351102828979492]
Std,[3.3581695788598154e-06]
Mean,[16.375789642333984]
Std,[3.2933421607594937e-06]
Mean,[16.400503158569336]
Std,[3.229692538297968e-06]
Mean,[16.425241470336914]
Std,[3.1672184377384838e-06]
Mean,[16.450000762939453]
Std,[3.1058821150509175e-06]
Mean,[16.47478485107422]
Std,[3.0456751574092777e-06]
Mean,[16.49959945678711]
Std,[2.9865784654248273e-06]
Mean,[16.524436950683594]
Std,[2.928575440819259e-06]
Mean,[16.549297332763672]
Std,[2.871641299861949e-06]
Mean,[16.57418441772461]
Std,[2.815755124174757e-06]
Mean,[16.59909439086914]
Std,[2.760898496489972e-06]
Mean,[16.6240291595459]
Std,[2.7070666419604095e-06]
Mean,[16.648990631103516]
Std,[2.654228865139885e-06]
Mean,[16.67397689819336]
Std,[2.6023726604762487e-06]
Mean,[16.698984146118164]
Std,[2.551478473833413e-06]
Mean,[16.72402000427246]
Std,[2.5015176561282715e-06]
Mean,[16.74907875061035]
Std,[2.452502258165623e-06]
Mean,[16.77416229248047]
Std,[2.404389988441835e-06]
Mean,[16.799272537231445]
Std,[2.357185621804092e-06]
Mean,[16.824405670166016]
Std,[2.310848685738165e-06]
Mean,[16.849567413330078]
Std,[2.2653857740806416e-06]
Mean,[16.874755859375]
Std,[2.2207664187590126e-06]
Mean,[16.89996337890625]
Std,[2.176994712499436e-06]
Mean,[16.925193786621094]
Std,[2.134032911271788e-06]
Mean,[16.950454711914062]
Std,[2.09187896871299e-06]
Mean,[16.975740432739258]
Std,[2.0505224256339716e-06]
Mean,[17.001047134399414]
Std,[2.0099396351724863e-06]
Mean,[17.026386260986328]
Std,[1.970118546523736e-06]
Mean,[17.05174446105957]
Std,[1.931044153025141e-06]
Mean,[17.077129364013672]
Std,[1.8927139535662718e-06]
Mean,[17.1025390625]
Std,[1.855105665526935e-06]
Mean,[17.127971649169922]
Std,[1.8182134908784064e-06]
Mean,[17.15343475341797]
Std,[1.7820108269006596e-06]
Mean,[17.178918838500977]
Std,[1.7465022210672032e-06]
Mean,[17.204429626464844]
Std,[1.7116589106080937e-06]
Mean,[17.229969024658203]
Std,[1.6774754385551205e-06]
Mean,[17.25552749633789]
Std,[1.6439511227872572e-06]
Mean,[17.281116485595703]
Std,[1.6110583374029375e-06]
Mean,[17.306724548339844]
Std,[1.57879514972592e-06]
Mean,[17.33236312866211]
Std,[1.5471425740543054e-06]
Mean,[17.35802459716797]
Std,[1.516097199782962e-06]
Mean,[17.383712768554688]
Std,[1.4856464076729026e-06]
Mean,[17.409423828125]
Std,[1.4557753047483857e-06]
Mean,[17.435165405273438]
Std,[1.426472181265126e-06]
Mean,[17.460926055908203]
Std,[1.397737605657312e-06]
Mean,[17.48671531677246]
Std,[1.3695490679310751e-06]
Mean,[17.512531280517578]
Std,[1.341908614449494e-06]
Mean,[17.538372039794922]
Std,[1.314792143602972e-06]
Mean,[17.56423568725586]
Std,[1.28819908695732e-06]
Mean,[17.590126037597656]
Std,[1.2621185305761173e-06]
Mean,[17.616043090820312]
Std,[1.236542516380723e-06]
Mean,[17.641986846923828]
Std,[1.2114604714952293e-06]
Mean,[17.667953491210938]
Std,[1.1868611409227015e-06]
Mean,[17.693946838378906]
Std,[1.1627369076450123e-06]
Mean,[17.719966888427734]
Std,[1.1390814051992493e-06]
Mean,[17.746007919311523]
Std,[1.1158867891936097e-06]
Mean,[17.772079467773438]
Std,[1.0931396445812425e-06]
Mean,[17.798175811767578]
Std,[1.0708346280807746e-06]
Mean,[17.82429313659668]
Std,[1.0489636679267278e-06]
Mean,[17.850444793701172]
Std,[1.0275159638695186e-06]
Mean,[17.876615524291992]
Std,[1.0064895832329057e-06]
Mean,[17.90281105041504]
Std,[9.858707699095248e-07]
Mean,[17.92903709411621]
Std,[9.656588417783496e-07]
Mean,[17.95528793334961]
Std,[9.458368026571407e-07]
Mean,[17.981563568115234]
Std,[9.264040272682905e-07]
Mean,[18.007863998413086]
Std,[9.073540923054679e-07]
Mean,[18.034191131591797]
Std,[8.886763680493459e-07]
Mean,[18.060543060302734]
Std,[8.703631806383783e-07]
Mean,[18.08692169189453]
Std,[8.524119721187162e-07]
Mean,[18.113323211669922]
Std,[8.348134770130855e-07]
Mean,[18.139755249023438]
Std,[8.175619541361812e-07]
Mean,[18.166210174560547]
Std,[8.00649331722525e-07]
Mean,[18.192691802978516]
Std,[7.840701528039062e-07]
Mean,[18.219202041625977]
Std,[7.678218594264763e-07]
Mean,[18.245737075805664]
Std,[7.518908660131274e-07]
Mean,[18.272294998168945]
Std,[7.36277797841467e-07]
Mean,[18.298879623413086]
Std,[7.20974526302598e-07]
Mean,[18.32549476623535]
Std,[7.05971785919246e-07]
Mean,[18.352130889892578]
Std,[6.912694061611546e-07]
Mean,[18.37879180908203]
Std,[6.76857041526091e-07]
Mean,[18.405487060546875]
Std,[6.627319066865311e-07]
Mean,[18.432199478149414]
Std,[6.488885446742643e-07]
Mean,[18.458942413330078]
Std,[6.353221806421061e-07]
Mean,[18.48571014404297]
Std,[6.220252544153482e-07]
Mean,[18.51250457763672]
Std,[6.089939006415079e-07]
Mean,[18.539325714111328]
Std,[5.962246518720349e-07]
Mean,[18.566173553466797]
Std,[5.837087542204245e-07]
Mean,[18.59304428100586]
Std,[5.714451845051371e-07]
Mean,[18.619943618774414]
Std,[5.594264962383022e-07]
Mean,[18.646867752075195]
Std,[5.47650074622652e-07]
Mean,[18.67382049560547]
Std,[5.361098942557874e-07]
Mean,[18.70079803466797]
Std,[5.248028287496709e-07]
Mean,[18.72780418395996]
Std,[5.137224547979713e-07]
Mean,[18.75482940673828]
Std,[5.028664986639342e-07]
Mean,[18.781888961791992]
Std,[4.92228650728066e-07]
Mean,[18.808971405029297]
Std,[4.818061825062614e-07]
Mean,[18.83608055114746]
Std,[4.715945181033021e-07]
Mean,[18.86321449279785]
Std,[4.6158871214174724e-07]
Mean,[18.890377044677734]
Std,[4.51787457222963e-07]
Mean,[18.917566299438477]
Std,[4.4218418793207093e-07]
Mean,[18.94478416442871]
Std,[4.327759484112903e-07]
Mean,[18.97202491760254]
Std,[4.235586175127537e-07]
Mean,[18.999290466308594]
Std,[4.145292962220992e-07]
Mean,[19.026580810546875]
Std,[4.0568394865658775e-07]
Mean,[19.05390739440918]
Std,[3.9701939158476307e-07]
Mean,[19.081253051757812]
Std,[3.8853175965414266e-07]
Mean,[19.108623504638672]
Std,[3.8021573800506303e-07]
Mean,[19.136028289794922]
Std,[3.7207138348094304e-07]
Mean,[19.1634521484375]
Std,[3.6409275594451174e-07]
Mean,[19.190906524658203]
Std,[3.5627812167149386e-07]
Mean,[19.218387603759766]
Std,[3.486248658646218e-07]
Mean,[19.245895385742188]
Std,[3.411265936392738e-07]
Mean,[19.273427963256836]
Std,[3.3378481134604954e-07]
Mean,[19.30099105834961]
Std,[3.265929535700707e-07]
Mean,[19.328575134277344]
Std,[3.195493434304808e-07]
Mean,[19.356189727783203]
Std,[3.1265167876881605e-07]
Mean,[19.383825302124023]
Std,[3.058958952806279e-07]
Mean,[19.411495208740234]
Std,[2.9927954869890527e-07]
Mean,[19.439189910888672]
Std,[2.9280099056450126e-07]
Mean,[19.466907501220703]
Std,[2.8645584393416357e-07]
Mean,[19.494657516479492]
Std,[2.80241522432334e-07]
Mean,[19.522430419921875]
Std,[2.7415728709456744e-07]
Mean,[19.55023193359375]
Std,[2.6819876097761153e-07]
Mean,[19.578060150146484]
Std,[2.6236423877890047e-07]
Mean,[19.605915069580078]
Std,[2.5665175940048357e-07]
Mean,[19.63379669189453]
Std,[2.5105694589910854e-07]
Mean,[19.661705017089844]
Std,[2.4558056566093e-07]
Mean,[19.689640045166016]
Std,[2.402170196091902e-07]
Mean,[19.717605590820312]
Std,[2.3496612300277775e-07]
Mean,[19.745594024658203]
Std,[2.29825417363827e-07]
Mean,[19.773609161376953]
Std,[2.2479137840036856e-07]
Mean,[19.801651000976562]
Std,[2.198636224193251e-07]
Mean,[19.82972526550293]
Std,[2.1503876723727444e-07]
Mean,[19.85782241821289]
Std,[2.1031577546182234e-07]
Mean,[19.88594627380371]
Std,[2.056922028259578e-07]
Mean,[19.914098739624023]
Std,[2.0116587506890937e-07]
Mean,[19.942279815673828]
Std,[1.9673444739964907e-07]
Mean,[19.970483779907227]
Std,[1.9239659820868837e-07]
Mean,[19.99871826171875]
Std,[1.8815063640431617e-07]
Mean,[20.026975631713867]
Std,[1.839941603520856e-07]
Mean,[20.05526351928711]
Std,[1.79925905285927e-07]
Mean,[20.083580017089844]
Std,[1.7594356904737651e-07]
Mean,[20.111919403076172]
Std,[1.720456168641249e-07]
Mean,[20.140291213989258]
Std,[1.682307981809572e-07]
Mean,[20.16868782043457]
Std,[1.64496341881204e-07]
Mean,[20.197113037109375]
Std,[1.6084140952443704e-07]
Mean,[20.225563049316406]
Std,[1.5726452318176598e-07]
Mean,[20.254043579101562]
Std,[1.5376396333977027e-07]
Mean,[20.282548904418945]
Std,[1.5033759837024263e-07]
Mean,[20.311084747314453]
Std,[1.4698477457386616e-07]
Mean,[20.339645385742188]
Std,[1.4370343137670716e-07]
Mean,[20.36823272705078]
Std,[1.404918634761998e-07]
Mean,[20.396846771240234]
Std,[1.373497156009762e-07]
Mean,[20.425487518310547]
Std,[1.3427502665308566e-07]
Mean,[20.454158782958984]
Std,[1.3126540920893603e-07]
Mean,[20.48285675048828]
Std,[1.2832128959416877e-07]
Mean,[20.511585235595703]
Std,[1.2543974037271255e-07]
Mean,[20.54033851623535]
Std,[1.2262077575542207e-07]
Mean,[20.56911849975586]
Std,[1.1986254833118437e-07]
Mean,[20.59792709350586]
Std,[1.1716389991534015e-07]
Mean,[20.62676239013672]
Std,[1.1452295467506701e-07]
Mean,[20.655628204345703]
Std,[1.1193897364591976e-07]
Mean,[20.68451690673828]
Std,[1.0941183603563331e-07]
Mean,[20.713436126708984]
Std,[1.0693848651044391e-07]
Mean,[20.742385864257812]
Std,[1.0451925902543735e-07]
Mean,[20.77135467529297]
Std,[1.0215241985633838e-07]
Mean,[20.80036163330078]
Std,[9.98365123905387e-08]
Mean,[20.829389572143555]
Std,[9.757161478773924e-08]
Mean,[20.85844612121582]
Std,[9.535555989259592e-08]
Mean,[20.887531280517578]
Std,[9.318804927715973e-08]
Mean,[20.91664695739746]
Std,[9.106721421403563e-08]
Mean,[20.945785522460938]
Std,[8.899345260715563e-08]
Mean,[20.97495460510254]
Std,[8.696442677091909e-08]
Mean,[21.004154205322266]
Std,[8.498020065417222e-08]
Mean,[21.03337860107422]
Std,[8.303902632178506e-08]
Mean,[21.06262969970703]
Std,[8.114065508380008e-08]
Mean,[21.091909408569336]
Std,[7.928417034008817e-08]
Mean,[21.121217727661133]
Std,[7.746808705633157e-08]
Mean,[21.150556564331055]
Std,[7.569187232547847e-08]
Mean,[21.179916381835938]
Std,[7.395455270398088e-08]
Mean,[21.209312438964844]
Std,[7.225559528478698e-08]
Mean,[21.238731384277344]
Std,[7.059471585080246e-08]
Mean,[21.268177032470703]
Std,[6.896991777693984e-08]
Mean,[21.297657012939453]
Std,[6.738096658409631e-08]
Mean,[21.32716178894043]
Std,[6.582724410009178e-08]
Mean,[21.356691360473633]
Std,[6.430824583958383e-08]
Mean,[21.38625717163086]
Std,[6.282250097910946e-08]
Mean,[21.415843963623047]
Std,[6.136968266901022e-08]
Mean,[21.445457458496094]
Std,[5.994930774022578e-08]
Mean,[21.4751033782959]
Std,[5.8560363669357685e-08]
Mean,[21.504779815673828]
Std,[5.720228557493101e-08]
Mean,[21.534481048583984]
Std,[5.587474305457363e-08]
Mean,[21.564212799072266]
Std,[5.457655660734417e-08]
Mean,[21.593971252441406]
Std,[5.330731056574223e-08]
Mean,[21.623754501342773]
Std,[5.2066489786284365e-08]
Mean,[21.653573989868164]
Std,[5.0853383726234824e-08]
Mean,[21.683414459228516]
Std,[4.966750566381961e-08]
Mean,[21.713287353515625]
Std,[4.850816637258504e-08]
Mean,[21.743183135986328]
Std,[4.7374626888085913e-08]
Mean,[21.773117065429688]
Std,[4.6266691811069904e-08]
Mean,[21.803070068359375]
Std,[4.5183547570104565e-08]
Mean,[21.833057403564453]
Std,[4.412491705352295e-08]
Mean,[21.86307144165039]
Std,[4.3089862344913854e-08]
Mean,[21.893112182617188]
Std,[4.2078362127995206e-08]
Mean,[21.923185348510742]
Std,[4.10896632274671e-08]
Mean,[21.95328140258789]
Std,[4.0123204314568284e-08]
Mean,[21.983409881591797]
Std,[3.917865143421295e-08]
Mean,[22.013566970825195]
Std,[3.82555356281955e-08]
Mean,[22.043752670288086]
Std,[3.735317122277593e-08]
Mean,[22.07396697998047]
Std,[3.647125623729153e-08]
Mean,[22.10420799255371]
Std,[3.560934658253245e-08]
Mean,[22.134477615356445]
Std,[3.4767079881703467e-08]
Mean,[22.16478157043457]
Std,[3.3944022703735754e-08]
Mean,[22.195106506347656]
Std,[3.3139500033030345e-08]
Mean,[22.2254638671875]
Std,[3.2353490553305164e-08]
Mean,[22.255849838256836]
Std,[3.1585223325691913e-08]
Mean,[22.286266326904297]
Std,[3.083472677190002e-08]
Mean,[22.31671142578125]
Std,[3.010120153135176e-08]
Mean,[22.347183227539062]
Std,[2.938462095869454e-08]
Mean,[22.377681732177734]
Std,[2.8684222996844255e-08]
Mean,[22.408214569091797]
Std,[2.7999988105875673e-08]
Mean,[22.438770294189453]
Std,[2.733144732758319e-08]
Mean,[22.469358444213867]
Std,[2.6678208087105304e-08]
Mean,[22.49997329711914]
Std,[2.604003412898237e-08]
Mean,[22.530620574951172]
Std,[2.541659505084226e-08]
Mean,[22.561294555664062]
Std,[2.4807418341765697e-08]
Mean,[22.591999053955078]
Std,[2.421228728621827e-08]
Mean,[22.622732162475586]
Std,[2.363085016554578e-08]
Mean,[22.653491973876953]
Std,[2.3063019938263096e-08]
Mean,[22.684284210205078]
Std,[2.2508064745352385e-08]
Mean,[22.715103149414062]
Std,[2.1966169327924945e-08]
Mean,[22.745952606201172]
Std,[2.1436747488223773e-08]
Mean,[22.77682876586914]
Std,[2.091956474714607e-08]
Mean,[22.807735443115234]
Std,[2.041439550737323e-08]
Mean,[22.838672637939453]
Std,[1.9920967986308824e-08]
Mean,[22.869632720947266]
Std,[1.9439132969978345e-08]
Mean,[22.900632858276367]
Std,[1.8968373538541528e-08]
Mean,[22.931652069091797]
Std,[1.8508625743152152e-08]
Mean,[22.962709426879883]
Std,[1.8059539641512856e-08]
Mean,[22.993791580200195]
Std,[1.7621013981283795e-08]
Mean,[23.024904251098633]
Std,[1.7192743229088592e-08]
Mean,[23.05604362487793]
Std,[1.6774496458538124e-08]
Mean,[23.08721923828125]
Std,[1.636598767618125e-08]
Mean,[23.1184139251709]
Std,[1.5967124511462316e-08]
Mean,[23.149639129638672]
Std,[1.5577564127511323e-08]
Mean,[23.180898666381836]
Std,[1.5197160863067438e-08]
Mean,[23.212186813354492]
Std,[1.4825707772558872e-08]
Mean,[23.24350357055664]
Std,[1.446294728424391e-08]
Mean,[23.274845123291016]
Std,[1.4108821666525273e-08]
Mean,[23.30622673034668]
Std,[1.3762972095321402e-08]
Mean,[23.337631225585938]
Std,[1.3425344391748695e-08]
Mean,[23.36906623840332]
Std,[1.3095625028824998e-08]
Mean,[23.400531768798828]
Std,[1.2773734958670957e-08]
Mean,[23.432022094726562]
Std,[1.2459496545602633e-08]
Mean,[23.46354866027832]
Std,[1.2152685968658261e-08]
Mean,[23.495101928710938]
Std,[1.1853137138473357e-08]
Mean,[23.526683807373047]
Std,[1.156070617014393e-08]
Mean,[23.55829620361328]
Std,[1.1275190558990289e-08]
Mean,[23.58993911743164]
Std,[1.0996515698025178e-08]
Mean,[23.621610641479492]
Std,[1.0724461319000511e-08]
Mean,[23.6533145904541]
Std,[1.0458860444373386e-08]
Mean,[23.68505096435547]
Std,[1.0199661559795459e-08]
Mean,[23.71680450439453]
Std,[9.946544032857219e-09]
Mean,[23.74859619140625]
Std,[9.699597569579055e-09]
Mean,[23.780418395996094]
Std,[9.458475780377285e-09]
Mean,[23.812267303466797]
Std,[9.223153796256156e-09]
Mean,[23.844146728515625]
Std,[8.993498390452714e-09]
Mean,[23.876060485839844]
Std,[8.769343473602476e-09]
Mean,[23.908002853393555]
Std,[8.550530949946733e-09]
Mean,[23.939973831176758]
Std,[8.337035950489735e-09]
Mean,[23.971969604492188]
Std,[8.128622219771842e-09]
Mean,[24.00400161743164]
Std,[7.925283540544115e-09]
Mean,[24.036062240600586]
Std,[7.72679520366637e-09]
Mean,[24.06814956665039]
Std,[7.533134116499696e-09]
Mean,[24.100269317626953]
Std,[7.344144847820644e-09]
Mean,[24.132423400878906]
Std,[7.1597190398620114e-09]
Mean,[24.164602279663086]
Std,[6.9797785329228645e-09]
Mean,[24.19681167602539]
Std,[6.804178553920792e-09]
Mean,[24.229053497314453]
Std,[6.632832061370664e-09]
Mean,[24.261323928833008]
Std,[6.465652457876558e-09]
Mean,[24.293624877929688]
Std,[6.302554034220975e-09]
Mean,[24.325952529907227]
Std,[6.143394237767552e-09]
Mean,[24.358318328857422]
Std,[5.988117113275848e-09]
Mean,[24.390710830688477]
Std,[5.836641836509671e-09]
Mean,[24.423128128051758]
Std,[5.6888351807060644e-09]
Mean,[24.455577850341797]
Std,[5.5446558455685135e-09]
Mean,[24.48806381225586]
Std,[5.403996361508234e-09]
Mean,[24.520572662353516]
Std,[5.266764802058788e-09]
Mean,[24.553115844726562]
Std,[5.132910096961041e-09]
Mean,[24.585693359375]
Std,[5.0023238884477905e-09]
Mean,[24.618295669555664]
Std,[4.874957326705953e-09]
Mean,[24.65093231201172]
Std,[4.750725590696447e-09]
Mean,[24.683595657348633]
Std,[4.6295358657744146e-09]
Mean,[24.716289520263672]
Std,[4.511317097666279e-09]
Mean,[24.74901580810547]
Std,[4.39600800206108e-09]
Mean,[24.78177261352539]
Std,[4.2835646141270445e-09]
Mean,[24.814556121826172]
Std,[4.17390211282509e-09]
Mean,[24.84737205505371]
Std,[4.066914804923272e-09]
Mean,[24.88022232055664]
Std,[3.962586703210036e-09]
Mean,[24.91309928894043]
Std,[3.860854302928374e-09]
Mean,[24.946012496948242]
Std,[3.761632783039204e-09]
Mean,[24.978952407836914]
Std,[3.6648706291941835e-09]
Mean,[25.011920928955078]
Std,[3.5705087775284028e-09]
Mean,[25.044921875]
Std,[3.4784970459611486e-09]
Mean,[25.07794952392578]
