0.000000,0.000000,0.112500,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.042723,-0.023914,0.024855,-0.041461,-0.043195,-0.023593,0.025303,-0.042160,-0.043672,-0.023263,0.025751,-0.042880,-0.044168,-0.022934,0.026206,-0.043677,-0.044657,-0.022575,0.026659,-0.044503,-0.045150,-0.022206,0.027102,-0.045364,-0.045646,-0.021832,0.027530,-0.046255,-0.046146,-0.021459,0.027938,-0.047170,-0.046652,-0.021093,0.028320,-0.048101,-0.047165,-0.020741,0.028669,-0.049043,-0.047689,-0.020414,0.028975,-0.049961,-0.048223,-0.020113,0.029237,-0.050874,-0.049712,-0.010246,0.019838,-0.054028,-0.049801,-0.008853,0.018819,-0.055539,-0.049786,-0.007876,0.018193,-0.056880
0.000001,0.000000,0.112472,-0.000488,0.001509,0.000114,0.000095,0.000031,-0.001490,-0.026019,0.080485,0.006095,-0.043195,-0.023593,0.025303,-0.042160,-0.043672,-0.023263,0.025751,-0.042880,-0.044168,-0.022934,0.026206,-0.043677,-0.044657,-0.022575,0.026659,-0.044503,-0.045150,-0.022206,0.027102,-0.045364,-0.045646,-0.021832,0.027530,-0.046255,-0.046146,-0.021459,0.027938,-0.047170,-0.046652,-0.021093,0.028320,-0.048101,-0.047165,-0.020741,0.028669,-0.049043,-0.047689,-0.020414,0.028975,-0.049961,-0.048223,-0.020113,0.029237,-0.050874,-0.049712,-0.010246,0.019838,-0.054028,-0.049801,-0.008853,0.018819,-0.055539,-0.049786,-0.007876,0.018193,-0.056880,-0.082680,0.020734,-0.020725,-0.100331
0.000017,0.000005,0.112395,-0.001839,0.005688,0.000416,0.000953,0.000308,-0.002970,-0.051872,0.160237,0.011607,-0.043672,-0.023263,0.025751,-0.042880,-0.044168,-0.022934,0.026206,-0.043677,-0.044657,-0.022575,0.026659,-0.044503,-0.045150,-0.022206,0.027102,-0.045364,-0.045646,-0.021832,0.027530,-0.046255,-0.046146,-0.021459,0.027938,-0.047170,-0.046652,-0.021093,0.028320,-0.048101,-0.047165,-0.020741,0.028669,-0.049043,-0.047689,-0.020414,0.028975,-0.049961,-0.048223,-0.020113,0.029237,-0.050874,-0.049712,-0.010246,0.019838,-0.054028,-0.049801,-0.008853,0.018819,-0.055539,-0.049786,-0.007876,0.018193,-0.056880,-0.082680,0.020734,-0.020725,-0.100331,-0.081572,0.020029,-0.020137,-0.100186
0.000090,0.000029,0.112268,-0.004040,0.012511,0.000884,0.003436,0.001112,-0.004443,-0.077259,0.239162,0.017002,-0.044168,-0.022934,0.026206,-0.043677,-0.044657,-0.022575,0.026659,-0.044503,-0.045150,-0.022206,0.027102,-0.045364,-0.045646,-0.021832,0.027530,-0.046255,-0.046146,-0.021459,0.027938,-0.047170,-0.046652,-0.021093,0.028320,-0.048101,-0.047165,-0.020741,0.028669,-0.049043,-0.047689,-0.020414,0.028975,-0.049961,-0.048223,-0.020113,0.029237,-0.050874,-0.049712,-0.010246,0.019838,-0.054028,-0.049801,-0.008853,0.018819,-0.055539,-0.049786,-0.007876,0.018193,-0.056880,-0.082680,0.020734,-0.020725,-0.100331,-0.081572,0.020029,-0.020137,-0.100186,-0.080860,0.019766,-0.019674,-0.099160
0.000289,0.000094,0.112092,-0.007098,0.021955,0.001493,0.008399,0.002721,-0.005940,-0.103629,0.317440,0.022082,-0.044657,-0.022575,0.026659,-0.044503,-0.045150,-0.022206,0.027102,-0.045364,-0.045646,-0.021832,0.027530,-0.046255,-0.046146,-0.021459,0.027938,-0.047170,-0.046652,-0.021093,0.028320,-0.048101,-0.047165,-0.020741,0.028669,-0.049043,-0.047689,-0.020414,0.028975,-0.049961,-0.048223,-0.020113,0.029237,-0.050874,-0.049712,-0.010246,0.019838,-0.054028,-0.049801,-0.008853,0.018819,-0.055539,-0.049786,-0.007876,0.018193,-0.056880,-0.082680,0.020734,-0.020725,-0.100331,-0.081572,0.020029,-0.020137,-0.100186,-0.080860,0.019766,-0.019674,-0.099160,-0.079557,0.019900,-0.020021,-0.099605
0.000714,0.000232,0.111865,-0.011033,0.034007,0.002206,0.016686,0.005420,-0.007501,-0.130339,0.395419,0.026706,-0.045150,-0.022206,0.027102,-0.045364,-0.045646,-0.021832,0.027530,-0.046255,-0.046146,-0.021459,0.027938,-0.047170,-0.046652,-0.021093,0.028320,-0.048101,-0.047165,-0.020741,0.028669,-0.049043,-0.047689,-0.020414,0.028975,-0.049961,-0.048223,-0.020113,0.029237,-0.050874,-0.049712,-0.010246,0.019838,-0.054028,-0.049801,-0.008853,0.018819,-0.055539,-0.049786,-0.007876,0.018193,-0.056880,-0.082680,0.020734,-0.020725,-0.100331,-0.081572,0.020029,-0.020137,-0.100186,-0.080860,0.019766,-0.019674,-0.099160,-0.079557,0.019900,-0.020021,-0.099605,-0.078565,0.019866,-0.019512,-0.099897
0.001491,0.000485,0.111584,-0.015866,0.048642,0.002979,0.029134,0.009501,-0.009190,-0.158217,0.472305,0.031111,-0.045646,-0.021832,0.027530,-0.046255,-0.046146,-0.021459,0.027938,-0.047170,-0.046652,-0.021093,0.028320,-0.048101,-0.047165,-0.020741,0.028669,-0.049043,-0.047689,-0.020414,0.028975,-0.049961,-0.048223,-0.020113,0.029237,-0.050874,-0.049712,-0.010246,0.019838,-0.054028,-0.049801,-0.008853,0.018819,-0.055539,-0.049786,-0.007876,0.018193,-0.056880,-0.082680,0.020734,-0.020725,-0.100331,-0.081572,0.020029,-0.020137,-0.100186,-0.080860,0.019766,-0.019674,-0.099160,-0.079557,0.019900,-0.020021,-0.099605,-0.078565,0.019866,-0.019512,-0.099897,-0.076552,0.020338,-0.019791,-0.099736
0.002775,0.000904,0.111242,-0.021619,0.065840,0.003763,0.046567,0.015266,-0.011124,-0.186351,0.548806,0.035198,-0.046146,-0.021459,0.027938,-0.047170,-0.046652,-0.021093,0.028320,-0.048101,-0.047165,-0.020741,0.028669,-0.049043,-0.047689,-0.020414,0.028975,-0.049961,-0.048223,-0.020113,0.029237,-0.050874,-0.049712,-0.010246,0.019838,-0.054028,-0.049801,-0.008853,0.018819,-0.055539,-0.049786,-0.007876,0.018193,-0.056880,-0.082680,0.020734,-0.020725,-0.100331,-0.081572,0.020029,-0.020137,-0.100186,-0.080860,0.019766,-0.019674,-0.099160,-0.079557,0.019900,-0.020021,-0.099605,-0.078565,0.019866,-0.019512,-0.099897,-0.076552,0.020338,-0.019791,-0.099736,-0.075686,0.020336,-0.019338,-0.099830
0.004746,0.001553,0.110829,-0.028316,0.085586,0.004507,0.069796,0.023024,-0.013455,-0.215602,0.624739,0.039339,-0.046652,-0.021093,0.028320,-0.048101,-0.047165,-0.020741,0.028669,-0.049043,-0.047689,-0.020414,0.028975,-0.049961,-0.048223,-0.020113,0.029237,-0.050874,-0.049712,-0.010246,0.019838,-0.054028,-0.049801,-0.008853,0.018819,-0.055539,-0.049786,-0.007876,0.018193,-0.056880,-0.082680,0.020734,-0.020725,-0.100331,-0.081572,0.020029,-0.020137,-0.100186,-0.080860,0.019766,-0.019674,-0.099160,-0.079557,0.019900,-0.020021,-0.099605,-0.078565,0.019866,-0.019512,-0.099897,-0.076552,0.020338,-0.019791,-0.099736,-0.075686,0.020336,-0.019338,-0.099830,-0.074567,0.020977,-0.019808,-0.100086
0.007612,0.002502,0.110328,-0.035993,0.107856,0.005150,0.099619,0.033094,-0.016388,-0.245568,0.699768,0.043265,-0.047165,-0.020741,0.028669,-0.049043,-0.047689,-0.020414,0.028975,-0.049961,-0.048223,-0.020113,0.029237,-0.050874,-0.049712,-0.010246,0.019838,-0.054028,-0.049801,-0.008853,0.018819,-0.055539,-0.049786,-0.007876,0.018193,-0.056880,-0.082680,0.020734,-0.020725,-0.100331,-0.081572,0.020029,-0.020137,-0.100186,-0.080860,0.019766,-0.019674,-0.099160,-0.079557,0.019900,-0.020021,-0.099605,-0.078565,0.019866,-0.019512,-0.099897,-0.076552,0.020338,-0.019791,-0.099736,-0.075686,0.020336,-0.019338,-0.099830,-0.074567,0.020977,-0.019808,-0.100086,-0.073334,0.020807,-0.020035,-0.100322
