-0.082812,0.020799,-0.020624,-0.101264
-0.081700,0.019969,-0.020076,-0.100826
-0.081415,0.019565,-0.019259,-0.099548
-0.079709,0.019429,-0.019672,-0.100019
-0.078832,0.019275,-0.018943,-0.100363
-0.076460,0.019963,-0.019198,-0.100115
-0.075512,0.020297,-0.018592,-0.100232
-0.074298,0.021263,-0.019036,-0.100778
-0.072977,0.021009,-0.019347,-0.100945
-0.072587,0.020725,-0.019838,-0.100641
-0.072275,0.020493,-0.020182,-0.100512
-0.071673,0.021439,-0.019599,-0.101257
-0.070839,0.021865,-0.020504,-0.102815
-0.070530,0.021303,-0.021898,-0.104938
-0.070223,0.023175,-0.021659,-0.106661
-0.069614,0.023653,-0.022306,-0.108490
-0.068809,0.024422,-0.022447,-0.110390
-0.068003,0.025378,-0.022546,-0.112444
-0.067191,0.026354,-0.022616,-0.114780
-0.066442,0.027382,-0.022675,-0.117355
-0.065764,0.028544,-0.022761,-0.120189
-0.065187,0.029818,-0.022868,-0.123267
-0.064699,0.031103,-0.023021,-0.126623
-0.064365,0.032390,-0.023149,-0.130247
-0.134343,0.043613,-0.014746,-0.109279
-0.134982,0.046053,-0.014120,-0.108635
-0.135339,0.047841,-0.014194,-0.108486
-0.136507,0.050165,-0.018236,-0.106613
-0.057306,0.066375,-0.074419,-0.115819
-0.112013,0.013570,0.024856,-0.110461
-0.110775,0.039218,-0.003145,-0.106869
-0.103430,0.039796,-0.004518,-0.108696
-0.101399,0.039024,-0.003418,-0.108086
-0.097864,0.035959,-0.000795,-0.106662
-0.091839,0.033339,0.000722,-0.106691
-0.083507,0.029966,0.000138,-0.107166
-0.073559,0.027885,-0.003478,-0.106336
-0.063213,0.023990,-0.006615,-0.106039
-0.053365,0.020850,-0.009264,-0.106241
-0.046669,0.020367,-0.011039,-0.104384
-0.042518,0.019187,-0.014623,-0.102418
-0.039764,0.015735,-0.015545,-0.101387
-0.039046,0.017275,-0.017496,-0.099001
-0.031742,0.017894,-0.026816,-0.102163
-0.058413,0.036071,-0.049418,-0.105897
-0.133107,0.019932,0.012962,-0.087363
-0.057422,-0.002506,0.021906,-0.093017
