0.128503,0.122593,-0.160898,0.123610
-0.246749,0.656616,0.977708,1.147406
0.459250,-1.765490,0.702366,0.748882
0.190509,0.580012,0.238634,-0.874287
0.308259,0.064973,-0.458804,0.302270
-0.386569,0.058228,-0.541671,1.708816
0.664941,-1.796080,0.047016,-0.721222
1.071093,-0.834625,1.378065,-1.549942
0.180375,-0.318376,-0.765078,0.599624
0.286796,1.087421,1.695727,0.070746
-0.063052,0.211441,1.350975,0.189499
-1.156108,-1.347900,0.974257,-0.299905
0.914827,-1.049338,0.824789,0.388032
-0.999414,-1.147539,-1.738137,-0.486024
0.782049,0.800709,-0.327415,0.593480
0.924127,0.364832,0.525656,1.150317
-1.922939,1.582370,-1.609534,-0.889226
-2.089976,-0.429765,-1.377846,0.059464
2.256293,-0.789798,-1.373716,-1.881348
0.525496,0.802472,1.789318,0.908933
-0.984189,1.317778,0.519957,-1.367810
-0.095975,0.499940,-1.174745,-0.792459
-0.123991,0.245742,1.643060,0.432251
0.259240,-0.190277,0.282117,0.437690
-0.245110,-0.693919,0.846008,-1.111597
-1.416376,0.416974,-0.077782,0.729834
0.144821,1.867926,-0.137030,0.741297
0.665863,0.408693,1.741602,-2.258296
-1.518201,-0.238604,1.176805,0.293865
1.612385,-1.830140,-1.429842,-1.095496
-0.626366,-0.684650,-0.915625,-0.654035
-0.513213,0.598520,-0.792717,-0.325446
-0.286876,0.906554,-0.997575,-0.350365
0.739187,-1.758857,2.440433,-1.098479
-2.190849,-0.856545,-0.041730,-0.815375
-0.418565,-0.292521,-1.092210,1.313238
-1.338222,0.064612,0.680622,1.309540
0.257192,0.319292,-0.072945,-0.683254
-0.744295,1.354108,1.548410,-1.856390
1.160984,-0.731948,0.896128,-1.248735
1.221347,2.467377,1.283788,-1.160527
0.484624,0.414164,0.192486,-0.161092
-0.572052,0.010675,1.628358,-0.891499
-0.121761,-1.924645,0.793629,1.507108
0.040053,1.376574,0.624974,-0.475720
0.588943,2.616829,-0.102247,-0.854949
-0.769021,1.277070,0.258339,-0.387630
0.328821,0.624672,-0.552593,0.154687
1.016943,0.938986,0.357333,-0.076479
-0.949924,-0.428723,-0.254114,-0.869120
1.538384,0.519760,-0.407036,0.389556
-1.330352,-1.305563,-0.708777,-0.334350
-1.166780,-0.752374,0.470016,-0.008687
-0.662578,1.393031,1.052150,-0.159186
0.591550,1.660069,0.308462,0.363479
0.934253,0.258836,-0.034483,0.082163
-0.954728,1.896941,-0.786459,0.745879
1.485189,-0.045440,-1.277356,-0.401635
-0.343436,-1.351261,0.304710,-0.162158
1.197189,-1.532067,1.650451,1.076655
0.072557,-1.818142,0.747474,-1.260250
2.196905,0.244632,-0.936655,-0.200080
-0.821192,-0.523969,0.363228,0.904329
1.703496,-0.669658,2.355911,0.205073
-0.984125,-1.042449,1.148033,-0.616438
-1.495844,1.469267,-0.456468,-0.349212
-1.000522,1.410710,-0.960599,-0.055765
-0.052045,0.889269,0.532272,-0.326467
0.487466,-1.661642,0.969516,0.297557
1.101226,0.535789,-0.450902,0.833300
-0.544535,1.104697,0.463053,0.167432
0.638194,0.518132,-1.397631,1.795328
-1.184153,0.254544,0.409557,1.048390
-0.330458,-0.162455,0.214707,0.943003
-0.372666,0.038472,-0.516949,-0.261764
-1.551001,0.740824,-0.254509,1.687817
-1.260705,0.467486,-0.390970,0.992807
-1.496348,-1.239437,2.022642,0.320644
2.044923,-0.466913,-1.335867,-0.890178
1.246495,1.589825,0.472535,0.297007
-0.336495,0.039064,-0.453583,-0.582231
0.137644,0.768547,0.206927,-0.228673
0.608271,1.650338,1.745420,-0.671287
-0.537870,0.935882,1.190694,-0.876649
-0.412000,0.939356,-0.523426,0.542194
-1.268143,0.646231,0.824808,0.023650
-0.150304,1.371807,0.731717,0.516640
-0.943007,-0.648749,0.022921,-0.754457
